,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,ACC_012,ACC_01,ACC_02,ACC_12,GYRO_012,GYRO_01,GYRO_02,GYRO_12,MAG_012,MAG_01,MAG_02,MAG_12
3,157034135496276.03,-0.178363879,-4.116946733,7.8627262070882225,0.46088293692872356,0.3565415809754023,0.1625899328320188,-33.44368067,49.440021875267924,-106.1192742,1028.235792575488,2809.061872343309,0,8.877135094297477,4.120808667576783,7.864749015758817,8.875343025,0.6049549295400489,0.5826963021304367,0.48872136009219624,0.3918639881677822,121.75424386976428,59.68915763927558,111.26446035132271,117.07098754020448
4,157034168829609.38,-0.194197305,9.905934913440973,11.573896322381314,1.8075218688515322,0.6504212998891916,0.3523505711666806,-33.2584779,45.222504868039096,-104.4547551,1028.2356130022165,2814.293439005012,0,15.235495895563027,9.907838265862344,11.575525416774353,15.234258189703905,1.9530320270614019,1.9209849488546447,1.841544523322209,0.7397288640786107,118.5832920735505,56.13556180173782,109.62172326898153,113.82385868851959
5,157034202162942.72,-0.27158591,1.0871694086849664,8.363909404,-0.841551161,-0.236290864,-0.151149144,-32.82121366,47.22174290726901,-106.0701768,1028.2348796588108,2804.4117711570325,0,8.438641878612618,1.1205785246311672,8.368317598675032,8.434270439628465,0.8870669602855648,0.8740948051326206,0.8550172043670372,0.28049854890370696,120.65656832924246,57.507608795205805,111.0320425723536,116.10674147028215
6,157034235496276.06,0.32253950591779385,3.8106617596316186,9.396414979813958,0.2174577811842805,0.15879027372213622,0.033611964404650606,-32.08365561,46.70759048,-106.6844507,1028.234862921398,2785.5927520293403,0,10.14484052,3.824287486473322,9.401949064196733,10.139711905137684,0.2713521729735748,0.26926239549246633,0.22004011168132487,0.1623087033399332,120.79955289141957,56.665333014598765,111.40436692838915,116.46102790703509
7,157034268829609.4,0.033712854927448375,3.317089719360498,8.858138256522146,-0.274434932,-0.018967268,-0.043071031,-32.8917044,47.309211658573204,-105.4349787,1028.2348621316692,2764.0122648519064,0,9.458902375,3.3172610332734545,8.858202409532566,9.458842295859908,0.2784410227129359,0.2750896025585385,0.27779425094493354,0.047062415630521943,120.15223867669268,57.61966440596934,110.44636232699222,115.56252091625585
8,157034302162942.75,0.17392381366560244,2.697777560747253,9.013325701264204,-0.221234435,0.027720737602130764,-0.065876505,-32.04958938,47.50706819862309,-104.9479848,1028.2363727349668,2745.8461928546994,0,9.410010279340892,2.7033781200992557,9.015003587909982,9.408402838,0.23249264182726637,0.22296437963783095,0.2308341162190186,0.071471345,119.5749857296188,57.30704762885863,109.73265550149563,115.19983087283981
9,157034335496276.1,0.029929906,3.102686626988312,9.138672238855625,-0.004654214,-0.025804287,-0.026392278,-31.89680598,47.28716053305487,-106.1666572,1028.223813247753,2737.061072361995,0,9.651056439261174,3.102830982276359,9.138721250181145,9.651010029759714,0.037203162,0.026220658504981384,0.026799516,0.036910887,120.51904782433681,57.039300338027004,110.85470372160975,116.22148965106253
10,157034368829609.44,-0.005896752,3.105637256883776,8.905929118,-0.1189747,-0.088338373,-0.021306171,-32.97742791,47.52035394911079,-106.359952,1028.2249863928434,2738.875411145556,0,9.431892227575787,3.1056428550349473,8.90593107,9.431890384271835,0.14970838395731534,0.14818450423180332,0.12086741561817285,0.090871453,121.07078173620707,57.84198121352408,111.35506342671411,116.49301884215804
11,157034402162942.78,-0.25289786,2.733733821719308,9.002766375372321,-0.095333828,-0.058004622,-0.053136061,-33.82059832,47.32500741659086,-105.8418867,1028.2348452047202,2747.7965878405507,0,9.412069928830748,2.7454066976798805,9.006317767944232,9.408671692515716,0.12359820299683184,0.11159334590634082,0.10914201592018333,0.078663696,120.77248935053127,58.167767689847445,111.11407587224856,115.94033514219505
12,157034435496276.12,-0.097368282,2.993732839276596,9.012372159484414,-0.060025244,-0.047521279,-0.101030428,-31.83617051,48.03486024381304,-106.7514895,1028.2351708165004,2760.1300142004534,0,9.497092651777617,2.995315825651552,9.012898120110162,9.496593507885493,0.1267613867872971,0.076559139,0.11751671036699243,0.11164864223586077,121.31269539575071,57.62715984015894,111.39758644396001,117.06078895847925
13,157034468829609.47,-0.082820565,2.9340668327869306,9.020491640501616,-0.037602304,-0.045988598,-0.107633532,-32.4250429,46.184114251426585,-105.5990361,1028.2252207761273,2772.181106,0,9.486035887641082,2.9352354974098773,9.020871836,9.485674336,0.12293844597716459,0.059404413802122205,0.11401276403237921,0.11704669263624531,119.7309994880491,56.43009672158182,110.46510684020718,115.25679516448892
14,157034502162942.8,-0.141319173,3.132904939716773,9.156254747,-0.026509112,-0.015679931,-0.091004685,-33.53003661,46.519972291753625,-107.0059815,1028.2246373762669,2781.0330159865725,0,9.678433006424978,3.136090634857718,9.157345253868868,9.677401218876684,0.09607521,0.030799241,0.094787055,0.092345617,121.40284696024769,57.34432122680219,112.13627168774516,116.68070918157882
15,157034535496276.16,-0.133667442,2.9609209445503715,9.060042052,-0.048390694,-0.055786638,-0.097416985,-30.97812741,48.346257357782754,-105.5144663,1028.235174,2786.7260518742833,0,9.532538056937748,2.9639365420004413,9.06102803,9.531600853048666,0.12224515165553969,0.073849903,0.10877374756438407,0.11225960011110166,120.12621520409792,57.41955222995745,109.96793613938694,116.0631862455852
16,157034568829609.5,-0.168412874,3.369881970893984,9.060030435978323,0.070607109,-0.026600267,-0.060128757,-33.15340069,46.10824741528595,-105.7381593,1028.2250860865552,2790.003239966038,0,9.667916988412335,3.3740876387518846,9.061595576777608,9.666450020488902,0.096480078,0.075451561,0.092740667,0.065749842,120.02365099075976,56.79012640461509,110.81383630865996,115.35392849751052
17,157034602162942.84,-0.065438019,3.2563551378320117,8.963182017959658,-0.201753709,-0.06316834,-0.04289987,-32.369764,48.26500735519922,-105.3687268,1028.2348644033254,2791.6076070118224,0,9.536601218732441,3.257012575667108,8.963420888,9.536376705581649,0.21572018219393183,0.2114114428891239,0.20626429135438099,0.076358614,120.33237776402922,58.11465009886152,110.22871768893802,115.89684860784335
18,157034635496276.2,-0.245414994,3.0868596773575243,9.0266733,-0.273396543,-0.034252128,-0.048018688,-31.54302493,48.26138460202053,-107.6543774,1028.2344580296265,2792.273755249954,0,9.543047838955571,3.0965999397947153,9.030008825516108,9.539891694204591,0.27968673955816464,0.2755338053187237,0.2775814546999328,0.058983071,122.12120472894928,57.65521369,112.18033428701217,117.9772275602213
19,157034668829609.53,-0.07508149,2.795028271382717,8.859384478224506,-0.379968285,-0.028784028,-0.06311528,-33.54837727,47.20532239071184,-104.6531277,1028.234564,2792.5616213714047,0,9.290129902263352,2.7960365283598114,8.859702622723802,9.289826498424713,0.38624856852809986,0.3810569748311351,0.3851745532216642,0.069369005,119.60816535321226,57.912313709539866,109.89891153760497,114.80687959342963
20,157034702162942.88,-0.302521555,2.669651654,9.324210450680008,-0.095259373,0.028308918290092095,0.012487593487757642,-32.72809567,48.119814720857605,-106.4819302,1028.2284574700093,2792.866470638415,0,9.703579740066173,2.686737658062734,9.329116775983948,9.698862845,0.10015828960470535,0.099376773,0.096074388,0.030940828,121.34680165500808,58.19488650362574,111.39806866876197,116.8499808536555
21,157034735496276.22,-0.341082591,3.0755853076924935,9.311068851757788,-0.043413559,-0.024568616,0.096496739,-31.98088485,49.225852986558145,-106.447628,1028.2455057220136,2793.5771448008595,0,9.811807452,3.0944405502132883,9.317314017252208,9.805877224760058,0.10862768797844023,0.049883404,0.10581284275619894,0.099575286,121.56092750300459,58.70231339747578,111.14798465620734,117.27865150755063
22,157034768829609.56,-0.381947927,2.827258810636975,9.184086952714912,-0.063162414,-0.063353171,0.15372373844447187,-32.99678608,48.14882487630085,-106.123621,1028.244872099709,2795.082487088708,0,9.617002118957604,2.8529417451127106,9.192025749186662,9.609414422187893,0.17785978321840035,0.089460129,0.16619409814613867,0.1662666893554821,121.11696893969132,58.370345457793796,111.13510169235221,116.53554081585862
23,157034802162942.9,-0.136112258,2.7175087415878023,9.475399387224172,0.025727785196172793,-0.092815968,0.16000515268607735,-33.65066569,48.35860483890233,-106.6870795,1028.2442070333261,2797.795431395717,0,9.858325103930092,2.7209153436610367,9.47637695,9.857385419471754,0.18675752109019028,0.096315745,0.16206038324400981,0.18497689788904034,121.87310984931415,58.91453100373122,111.86822713522318,117.1353388304251
24,157034835496276.25,-0.031641299,2.7856014438312386,9.198100893015463,-0.024847022,-0.101228516,0.12975132569072645,-34.867723,48.52796964098333,-104.4012575,1028.2548803515201,2802.214121392494,0,9.610704273,2.7857811428135992,9.198155315598504,9.610652186,0.1664331500121683,0.10423332914414637,0.13210897411997205,0.16456797652776325,120.29274508684162,59.75551811,110.06988999291158,115.12856471635247
25,157034868829609.6,0.13102711251816004,2.588246857227758,9.055817919993824,0.031791686,-0.094199288,0.091023417,-31.63062654,47.41843219557822,-106.1556627,1028.2548829940536,2808.8555311284176,0,9.419343294425865,2.5915612858206174,9.056765775059887,9.418431928619045,0.13479421231252425,0.0994194,0.09641563,0.13099148205278222,120.49078371744119,57.00003725743704,110.76787101392057,116.26492345234925
26,157034902162942.94,0.22658200779144108,2.876264894929273,9.010934818,-0.039728011,-0.057989546,0.052984780700575926,-34.00620747,48.35214685910984,-106.4730259,1028.2548830379762,2818.2366346528675,0,9.461563584,2.8851757575678647,9.013783096339207,9.458850144039609,0.088025504,0.070292975,0.066224632,0.078550458,121.78200812747485,59.11304638289229,111.77176476049497,116.93774137026634
27,157034935496276.28,0.13692832121106466,2.738749276127265,8.847645376903166,-0.085181039,-0.050034526,0.051100771,-34.00060592,47.767489673385725,-106.4912484,1028.254597264383,2830.8205884435206,0,9.262846521349324,2.7421701192007215,8.848704881539764,9.261834392436716,0.11122298358995307,0.098788984,0.099333269,0.071517429,121.56545672495565,58.63253595431673,111.78741968151002,116.71383408152536
28,157034968829609.62,0.084846502,2.5245696325413607,8.940909827250799,-0.026224492,-0.026963846,0.055456913428509155,-33.98707784,47.913713302252276,-105.9056081,1028.2472181459175,2845.8847111853406,0,9.290883666128906,2.5259950036591485,8.941312401878758,9.290496239091857,0.06700927,0.037613468,0.061344871234707284,0.061664562,121.10674306358776,58.743896554670016,111.2255334581922,116.23993184553454
